taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,scorpio_notes,version,pangolin_version,scorpio_version,constellation_version,is_designated,qc_status,qc_notes,note
England/NORW-30E6CB3/2021,AY.46,0.32,0.67,Delta (B.1.617.2-like),0.46,0.0,scorpio call: Alt alleles 6; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.24,Alt assignments: AY.1;AY.122;AY.46
England/NORW-30E5955/2021,AY.4,0.06,0.83,Delta (AY.4-like),0.81,0.0,scorpio call: Alt alleles 26; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.14,Alt assignments: AY.122;AY.4
England/NORW-30F2E63/2021,AY.43,0.08,0.88,Delta (B.1.617.2-like),0.77,0.0,scorpio call: Alt alleles 10; Ref alleles 0; Amb alleles 3; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.1,Alt assignments: AY.42;AY.43
England/NORW-30E507A/2021,AY.4,0.38,0.46,Delta (AY.4-like),0.59,0.0,scorpio call: Alt alleles 19; Ref alleles 0; Amb alleles 13; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.32,Alt assignments: AY.38;AY.4
England/NORW-30EB1A5/2021,AY.5.3,0.69,0.82,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.16,Alt assignments: AY.44;AY.5;AY.5.3
England/NORW-30ED78F/2021,AY.120,0.0,0.77,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.17,
England/NORW-30EBF52/2021,AY.43,0.2,0.46,Delta (B.1.617.2-like),0.54,0.0,scorpio call: Alt alleles 7; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.33,Alt assignments: AY.100;AY.112;AY.122;AY.43
England/NORW-30F3C8E/2021,AY.39,0.48,0.88,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.1,Alt assignments: AY.100;AY.102;AY.25;AY.25.1;AY.39
England/NORW-30E52BF/2021,AY.7,0.75,0.49,Delta (B.1.617.2-like),0.46,0.0,scorpio call: Alt alleles 6; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.3,Alt assignments: AY.100;AY.122;AY.7
England/NORW-30EDFA3/2021,AY.4,0.02,0.94,Delta (AY.4-like),0.88,0.0,scorpio call: Alt alleles 28; Ref alleles 0; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.07,
England/NORW-30EDB1A/2021,AY.39,0.56,0.84,Delta (B.1.617.2-like),0.62,0.08,scorpio call: Alt alleles 8; Ref alleles 1; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.15,Alt assignments: AY.102;AY.122;AY.25.1;AY.39
England/NORW-30F3F99/2021,AY.4.2.2,0.56,0.0,Delta (AY.4-like),0.59,0.0,scorpio call: Alt alleles 19; Ref alleles 0; Amb alleles 13; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.5,Alt assignments: AY.100;AY.23;AY.4;AY.4.2.2
England/NORW-30F0CF6/2021,AY.4,0.11,0.85,Delta (AY.4-like),0.84,0.0,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,Alt assignments: AY.4;AY.4.2; scorpio replaced lineage inference AY.4.2
England/NORW-30F1F9D/2021,AY.4,0.01,0.96,Delta (AY.4-like),0.91,0.0,scorpio call: Alt alleles 29; Ref alleles 0; Amb alleles 3; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.05,
England/NORW-30F264F/2021,AY.6,0.36,0.85,Delta (B.1.617.2-like),0.69,0.0,scorpio call: Alt alleles 9; Ref alleles 0; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.14,Alt assignments: AY.109;AY.43;AY.6
England/NORW-30F140B/2021,AY.4,0.4,0.66,Delta (AY.4-like),0.72,0.0,scorpio call: Alt alleles 23; Ref alleles 0; Amb alleles 9; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.23,Alt assignments: AY.100;AY.112;AY.4
England/NORW-30F5B99/2021,AY.34,0.58,0.48,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.34,Alt assignments: AY.121;AY.122;AY.34
England/NORW-30E7E5C/2021,B.1.617.2,0.51,0.6,Delta (B.1.617.2-like),0.54,0.0,scorpio call: Alt alleles 7; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.28,Alt assignments: AY.100;AY.33;AY.4; scorpio replaced lineage inference AY.4
England/NORW-30EB56A/2021,AY.4,0.46,0.84,Delta (AY.4-like),0.81,0.0,scorpio call: Alt alleles 26; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,Alt assignments: AY.119.2;AY.120;AY.4
England/NORW-30E7B5F/2021,AY.4,0.07,0.76,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.19,Alt assignments: AY.122;AY.4
England/NORW-30EADAB/2021,AY.4,0.07,0.69,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.23,Alt assignments: AY.122;AY.4
England/NORW-30E8789/2021,AY.6,0.36,0.83,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.14,Alt assignments: AY.37;AY.43;AY.6
England/NORW-30E5A54/2021,AY.4,0.63,0.7,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.23,Alt assignments: AY.122;AY.4
England/NORW-30E9B5A/2021,AY.4,0.75,0.58,Delta (AY.4-like),0.66,0.0,scorpio call: Alt alleles 21; Ref alleles 0; Amb alleles 11; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.26,Alt assignments: AY.100;AY.122;AY.4
England/NORW-30F57B9/2021,AY.4,0.14,0.62,Delta (AY.4-like),0.75,0.0,scorpio call: Alt alleles 24; Ref alleles 0; Amb alleles 8; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.26,Alt assignments: AY.100;AY.112;AY.122;AY.4
England/NORW-30F43BF/2021,AY.4,0.23,0.9,Delta (AY.4-like),0.88,0.0,scorpio call: Alt alleles 28; Ref alleles 0; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.09,Alt assignments: AY.122;AY.4
England/NORW-30E3C56/2021,AY.4,0.44,0.78,Delta (AY.4-like),0.75,0.0,scorpio call: Alt alleles 24; Ref alleles 0; Amb alleles 8; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.18,Alt assignments: AY.4;AY.4.2; scorpio replaced lineage inference AY.4.2
England/NORW-30F4C9A/2021,AY.43,0.0,0.75,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.19,
England/NORW-30EAF9B/2021,AY.9.2,0.0,0.78,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.19,
England/NORW-30E5610/2021,AY.39,0.48,0.89,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.09,Alt assignments: AY.100;AY.102;AY.25;AY.25.1;AY.39
England/NORW-30F462F/2021,AY.4,0.37,0.61,Delta (AY.4-like),0.66,0.0,scorpio call: Alt alleles 21; Ref alleles 0; Amb alleles 11; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.26,Alt assignments: AY.100;AY.112;AY.4
England/NORW-30E572D/2021,AY.4,0.05,0.79,Delta (AY.4-like),0.81,0.0,scorpio call: Alt alleles 26; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.18,Alt assignments: AY.122;AY.4
England/NORW-30F2199/2021,AY.4,0.0,0.95,Delta (AY.4-like),0.94,0.0,scorpio call: Alt alleles 30; Ref alleles 0; Amb alleles 2; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.05,
England/NORW-30F4F89/2021,AY.4,0.17,0.86,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.12,Alt assignments: AY.4;AY.4.2; scorpio replaced lineage inference AY.4.2
England/NORW-30F37D9/2021,AY.4,0.14,0.39,Delta (AY.4-like),0.69,0.0,scorpio call: Alt alleles 22; Ref alleles 0; Amb alleles 10; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.38,Alt assignments: AY.100;AY.112;AY.122;AY.4
England/NORW-30F4A2B/2021,AY.4,0.13,0.71,Delta (AY.4-like),0.81,0.0,scorpio call: Alt alleles 26; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.21,
England/NORW-30E4C54/2021,AY.43,0.0,0.8,Delta (B.1.617.2-like),0.69,0.0,scorpio call: Alt alleles 9; Ref alleles 0; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.17,
England/NORW-30F4AC6/2021,AY.4,0.57,0.78,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.18,Alt assignments: AY.122;AY.4
England/NORW-30F1C59/2021,AY.4.2,0.0,0.97,Delta (AY.4.2-like),0.94,0.0,scorpio call: Alt alleles 33; Ref alleles 0; Amb alleles 2; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.06,
England/NORW-30F405F/2021,AY.4,0.54,0.29,Delta (AY.4-like),0.59,0.0,scorpio call: Alt alleles 19; Ref alleles 0; Amb alleles 13; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.4,Alt assignments: AY.122;AY.23;AY.4.2; scorpio replaced lineage inference AY.4.2
England/NORW-30EB2DE/2021,AY.4,0.1,0.89,Delta (AY.4-like),0.88,0.0,scorpio call: Alt alleles 28; Ref alleles 0; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.09,
England/NORW-30EB10A/2021,AY.4.2.2,0.16,0.81,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.16,Alt assignments: AY.127;AY.4.2;AY.4.2.2
England/NORW-30EACAC/2021,AY.4,0.54,0.52,Delta (AY.4-like),0.59,0.0,scorpio call: Alt alleles 19; Ref alleles 0; Amb alleles 13; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.31,Alt assignments: AY.100;AY.109;AY.112;AY.126;AY.4
England/NORW-30ED43D/2021,AY.120,0.0,0.79,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.16,
England/NORW-30EB7AF/2021,AY.4,0.44,0.76,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.19,
England/NORW-30F0619/2021,AY.4,0.72,0.33,Delta (AY.4-like),0.53,0.0,scorpio call: Alt alleles 17; Ref alleles 0; Amb alleles 15; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.41,Alt assignments: AY.100;AY.4
England/NORW-30F6282/2021,AY.9.2,0.02,0.8,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.16,
England/NORW-30E9ADA/2021,AY.34,0.74,0.47,Delta (B.1.617.2-like),0.54,0.0,scorpio call: Alt alleles 7; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.36,Alt assignments: AY.100;AY.102;AY.112;AY.127;AY.34
England/NORW-30EBE61/2021,AY.122,0.0,0.81,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.15,
England/NORW-30F4E51/2021,AY.98.1,0.24,0.62,Delta (B.1.617.2-like),0.54,0.0,scorpio call: Alt alleles 7; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.26,Alt assignments: AY.100;AY.112;AY.122;AY.98;AY.98.1
England/NORW-30C24FD/2021,AY.4,0.32,0.71,Delta (AY.4-like),0.75,0.0,scorpio call: Alt alleles 24; Ref alleles 0; Amb alleles 8; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.18,
England/NORW-30C607A/2021,AY.43,0.0,0.75,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.2,
England/NORW-30C159A/2021,AY.39,0.8,0.16,Delta (B.1.617.2-like),0.46,0.0,scorpio call: Alt alleles 6; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.47,Alt assignments: AY.1;AY.103;AY.116;AY.122;AY.39
England/NORW-30C3426/2021,AY.4,0.19,0.93,Delta (AY.4-like),0.88,0.0,scorpio call: Alt alleles 28; Ref alleles 0; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.07,Alt assignments: AY.4;AY.4.2; scorpio replaced lineage inference AY.4.2
England/NORW-30C2C12/2021,AY.39,0.78,0.0,Delta (B.1.617.2-like),0.46,0.0,scorpio call: Alt alleles 6; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.48,Alt assignments: AY.102;AY.111;AY.112;AY.122;AY.23;AY.33;AY.39
England/NORW-30C13C6/2021,AY.4,0.04,0.9,Delta (AY.4-like),0.84,0.0,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.09,
England/NORW-30C84D4/2021,AY.39,0.8,0.37,Delta (B.1.617.2-like),0.46,0.0,scorpio call: Alt alleles 6; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.38,Alt assignments: AY.1;AY.103;AY.116;AY.122;AY.39
England/NORW-30C0B09/2021,AY.4,0.5,0.64,Delta (AY.4-like),0.72,0.0,scorpio call: Alt alleles 23; Ref alleles 0; Amb alleles 9; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.24,Alt assignments: A.2.5;AY.25.1;AY.4
England/NORW-30CB1FD/2021,AY.4,0.37,0.38,Delta (AY.4-like),0.66,0.0,scorpio call: Alt alleles 21; Ref alleles 0; Amb alleles 11; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.35,Alt assignments: A.2;AY.122;AY.39;AY.4
England/NORW-30C81BB/2021,AY.4,0.41,0.83,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,Alt assignments: AY.100;AY.39;AY.4
England/NORW-30C30FF/2021,AY.111,0.0,0.85,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,
England/NORW-30C7565/2021,B.1.617.2,0.51,0.67,Delta (B.1.617.2-like),0.62,0.0,scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.26,Alt assignments: AY.100;AY.33;AY.39;AY.4; scorpio replaced lineage inference AY.4
England/NORW-30C829E/2021,AY.4.2.2,0.23,0.84,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,Alt assignments: AY.4;AY.4.2;AY.4.2.2
England/NORW-30E14C3/2021,AY.4,0.1,0.92,Delta (AY.4-like),0.88,0.0,scorpio call: Alt alleles 28; Ref alleles 0; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.07,
England/NORW-30E16DF/2021,AY.4,0.22,0.59,Delta (AY.4-like),0.69,0.0,scorpio call: Alt alleles 22; Ref alleles 0; Amb alleles 10; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.29,Alt assignments: AY.100;AY.122;AY.39;AY.4
England/NORW-30C9C5B/2021,AY.4,0.11,0.93,Delta (AY.4-like),0.84,0.0,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.07,Alt assignments: AY.4;AY.4.2; scorpio replaced lineage inference AY.4.2
England/NORW-30B763B/2021,AY.4,0.07,0.82,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.15,Alt assignments: AY.122;AY.4
England/NORW-30C4705/2021,AY.98,0.22,0.88,Delta (B.1.617.2-like),0.92,0.0,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.09,Alt assignments: AY.100;AY.16;AY.98
England/NORW-30C3DC8/2021,AY.4,0.07,0.75,Delta (AY.4-like),0.75,0.0,scorpio call: Alt alleles 24; Ref alleles 0; Amb alleles 8; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.19,Alt assignments: AY.122;AY.4
England/NORW-30E1B77/2021,AY.43,0.21,0.72,Delta (B.1.617.2-like),0.54,0.0,scorpio call: Alt alleles 7; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.19,Alt assignments: AY.42;AY.43
England/NORW-30C2B77/2021,AY.4,0.02,0.95,Delta (AY.4-like),0.88,0.0,scorpio call: Alt alleles 28; Ref alleles 0; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.06,scorpio replaced lineage inference AY.4.2
England/NORW-30C187C/2021,AY.4,0.61,0.61,Delta (AY.4-like),0.72,0.0,scorpio call: Alt alleles 23; Ref alleles 0; Amb alleles 9; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.27,Alt assignments: AY.100;AY.112;AY.4
England/NORW-30C3F2B/2021,AY.4,0.25,0.7,Delta (AY.4-like),0.75,0.0,scorpio call: Alt alleles 24; Ref alleles 0; Amb alleles 8; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.21,Alt assignments: AY.100;AY.39;AY.4;AY.4.2; scorpio replaced lineage inference AY.4.2
England/NORW-30CB7BF/2021,AY.4,0.07,0.76,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.18,Alt assignments: AY.122;AY.4
England/NORW-30CBE0F/2021,AY.4,0.38,0.68,Delta (AY.4-like),0.72,0.0,scorpio call: Alt alleles 23; Ref alleles 0; Amb alleles 9; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.22,
England/NORW-30C1FCA/2021,AY.39,0.82,0.39,Delta (B.1.617.2-like),0.46,0.0,scorpio call: Alt alleles 6; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.36,Alt assignments: AY.100;AY.112;AY.23;AY.39
England/NORW-30C81AD/2021,AY.4,0.77,0.45,Delta (AY.4-like),0.66,0.0,scorpio call: Alt alleles 21; Ref alleles 0; Amb alleles 11; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.34,Alt assignments: A.2.5;AY.4
England/NORW-30CD9AB/2021,AY.43,0.0,0.94,Delta (B.1.617.2-like),0.92,0.0,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.07,
England/NORW-30C12C7/2021,AY.98,0.42,0.25,Delta (B.1.617.2-like),0.54,0.0,scorpio call: Alt alleles 7; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.41,Alt assignments: AY.100;AY.122;AY.23;AY.98
England/NORW-30C5240/2021,AY.100,0.82,0.34,Delta (B.1.617.2-like),0.54,0.0,scorpio call: Alt alleles 7; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.36,
England/NORW-30C92AA/2021,AY.4,0.14,0.84,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,Alt assignments: AY.109;AY.4
England/NORW-30C9599/2021,AY.4,0.17,0.92,Delta (AY.4-like),0.88,0.0,scorpio call: Alt alleles 28; Ref alleles 0; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.07,Alt assignments: AY.100;AY.4
England/NORW-30C42A5/2021,AY.4,0.22,0.84,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,
England/NORW-30C51DE/2021,AY.4,0.22,0.86,Delta (AY.4-like),0.84,0.0,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,Alt assignments: AY.127;AY.4
England/NORW-30C56D9/2021,AY.4,0.11,0.89,Delta (AY.4-like),0.84,0.0,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.1,Alt assignments: AY.4;AY.4.2; scorpio replaced lineage inference AY.4.2
England/NORW-30CDAE2/2021,AY.4,0.3,0.68,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.24,Alt assignments: AY.122;AY.4
England/NORW-30C41A6/2021,AY.39,0.78,0.05,Delta (B.1.617.2-like),0.54,0.0,scorpio call: Alt alleles 7; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.49,Alt assignments: AY.100;AY.112;AY.122;AY.39
England/NORW-30E1923/2021,AY.4,0.09,0.8,Delta (AY.4-like),0.78,0.0,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.16,Alt assignments: AY.4;AY.4.2; scorpio replaced lineage inference AY.4.2
